schema_version,decomposition_basis,kanji,unicode,han_viet,han_viet_display,meaning_vi,mnemonic_vi,etymology_summary_vi,formation_type,learning_atomic,current_visual_ids,origin_char,origin_ids,component_count,has_recursive_component,components_json,origin_components_json
joyo2136_ui_recursive_v2_visual,current_visual,鑑,U+9451,giám,Giám,"chứng nhận, giám định, sách mẫu","Một mặt kim loại 釒 sáng như gương được dùng để soi và giám 監 xét thật giả; soi kỹ để phân định là 鑑 — giám định, mẫu chuẩn.",Hình thanh theo dạng gốc 鑑: phần nghĩa 釒; phần âm 監.,phono-semantic,false,⿰金監,鑑,⿰釒監,2,False,"[{""order"":1,""component"":""金"",""display"":""金"",""render_type"":""unicode"",""render_value"":""金"",""glyphwiki_name"":"""",""han_viet"":""kim"",""han_viet_display"":""Kim"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""mnemonic_vi"":""Hãy nhìn 金 như khoáng vật lấp lánh nằm trong đất (土), phía trên có dấu kim loại; đào lên được vàng/kim loại — 金."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""left"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]},{""order"":2,""component"":""監"",""display"":""監"",""render_type"":""unicode"",""render_value"":""監"",""glyphwiki_name"":"""",""han_viet"":""giám, giam"",""han_viet_display"":""Giám"",""meaning_vi"":""giám sát, giam cầm"",""mnemonic_vi"":""Một người cúi xuống nhìn thật kỹ vật trong chậu, mắt không rời để kiểm soát; hành động theo dõi ấy giúp nhớ 監 — giám sát."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""right"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]}]","[{""order"":1,""component"":""釒"",""display"":""釒"",""han_viet"":""kim bên"",""meaning_vi"":""kim loại, vàng, tiền (như hiện kim)"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""ids-analysis""},{""order"":2,""component"":""監"",""display"":""監"",""han_viet"":""giám, giam"",""meaning_vi"":""giám sát, giam cầm"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""phonetic"",""role_vi"":""phần âm"",""source"":""ids-analysis""}]"
joyo2136_ui_recursive_v2_visual,current_visual,青,U+9752,thanh,Thanh,xanh,Hãy nhìn 青 như mầm sống (生) mọc trên nền màu 丹; sắc non tươi ấy giúp nhớ 青 — xanh.,Hình thanh theo dạng gốc 𤯞: phần nghĩa 丹; phần âm 生.,phono-semantic,false,⿱龶月,𤯞,⿱生丹,2,False,"[{""order"":1,""component"":""龶"",""display"":""龶"",""render_type"":""unicode"",""render_value"":""龶"",""glyphwiki_name"":"""",""han_viet"":"""",""han_viet_display"":"""",""meaning_vi"":""thành phần hình thể dùng ở đầu các chữ như 青, 毒, 素…"",""mnemonic_vi"":""Xem 龶 như một mảnh hình thể, không ép gán âm Hán–Việt độc lập."",""mnemonic_source"":""component_master"",""position_raw"":""top"",""position_ui"":""top"",""position_vi"":""phía trên"",""role"":""visual_only"",""role_vi"":""thành phần hình thể"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]},{""order"":2,""component"":""月"",""display"":""月"",""render_type"":""unicode"",""render_value"":""月"",""glyphwiki_name"":"""",""han_viet"":""nguyệt"",""han_viet_display"":""Nguyệt"",""meaning_vi"":""mặt trăng, tháng (như bán nguyệt san)"",""mnemonic_vi"":""Hình trăng lưỡi liềm được vuông hóa thành 月; nhớ 月 là mặt trăng, tháng."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""bottom"",""position_ui"":""bottom"",""position_vi"":""phía dưới"",""role"":""visual_only"",""role_vi"":""thành phần hình thể"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]}]","[{""order"":1,""component"":""生"",""display"":""生"",""han_viet"":""sinh"",""meaning_vi"":""sinh đẻ, sinh sống. Người (học sinh, tiên sinh)"",""position_ui"":""top"",""position_vi"":""phía trên"",""role"":""phonetic"",""role_vi"":""phần âm"",""source"":""ids-analysis""},{""order"":2,""component"":""丹"",""display"":""丹"",""han_viet"":""đan"",""meaning_vi"":""mực đỏ, chất chu sa, thuốc"",""position_ui"":""bottom"",""position_vi"":""phía dưới"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""ids-analysis""}]"
joyo2136_ui_recursive_v2_visual,current_visual,静,U+9759,tĩnh,Tĩnh,yên tĩnh,Màu xanh 青 đứng cạnh cảnh tranh giành 争 nhưng mọi thứ lại im phăng phắc; “hết tranh thì tĩnh” giúp nhớ 静 — yên tĩnh.,Hình thanh theo dạng gốc 靜: phần nghĩa 爭; phần âm 靑.,phono-semantic,false,⿰青争,靜,⿰靑爭,2,True,"[{""order"":1,""component"":""青"",""display"":""青"",""render_type"":""unicode"",""render_value"":""青"",""glyphwiki_name"":"""",""han_viet"":""thanh"",""han_viet_display"":""Thanh"",""meaning_vi"":""màu xanh lam (như thanh thiên). Trẻ (như thanh xuân)"",""mnemonic_vi"":""Hãy nhìn 青 như mầm sống (生) mọc trên nền màu 丹; sắc non tươi ấy giúp nhớ 青 — xanh."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""left"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""phonetic"",""role_vi"":""phần âm"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":true,""recursive_source"":""kanji_visual_components_l1"",""recursive_children"":[{""order"":1,""component"":""龶"",""display"":""龶"",""render_type"":""unicode"",""render_value"":""龶"",""glyphwiki_name"":"""",""han_viet"":"""",""han_viet_display"":"""",""meaning_vi"":""thành phần hình thể dùng ở đầu các chữ như 青, 毒, 素…"",""position_raw"":""top"",""position_ui"":""top"",""position_vi"":""phía trên"",""role"":""visual_only"",""role_vi"":""thành phần hình thể"",""source"":""IDS-UCS-Basic.txt"",""show_detail"":false},{""order"":2,""component"":""月"",""display"":""月"",""render_type"":""unicode"",""render_value"":""月"",""glyphwiki_name"":"""",""han_viet"":""nguyệt"",""han_viet_display"":""Nguyệt"",""meaning_vi"":""mặt trăng, tháng (như bán nguyệt san)"",""position_raw"":""bottom"",""position_ui"":""bottom"",""position_vi"":""phía dưới"",""role"":""visual_only"",""role_vi"":""thành phần hình thể"",""source"":""IDS-UCS-Basic.txt"",""show_detail"":false}]},{""order"":2,""component"":""争"",""display"":""争"",""render_type"":""unicode"",""render_value"":""争"",""glyphwiki_name"":"""",""han_viet"":""tranh"",""han_viet_display"":""Tranh"",""meaning_vi"":""đấu đá"",""mnemonic_vi"":""Hai phía cùng kéo một vật ở giữa, mỗi bên giằng về mình; cảnh giằng co trực tiếp gợi 争 — tranh đấu."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""right"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]}]","[{""order"":1,""component"":""靑"",""display"":""靑"",""han_viet"":""thanh"",""meaning_vi"":""màu xanh lam (như thanh thiên). Trẻ (như thanh xuân)"",""position_ui"":""left"",""position_vi"":""bên trái"",""role"":""phonetic"",""role_vi"":""phần âm"",""source"":""ids-analysis""},{""order"":2,""component"":""爭"",""display"":""爭"",""han_viet"":""tranh"",""meaning_vi"":""đấu đá"",""position_ui"":""right"",""position_vi"":""bên phải"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""ids-analysis""}]"
joyo2136_ui_recursive_v2_visual,current_visual,斉,U+6589,tề,Tề,"chỉnh đốn, nhất tề","Nhìn 斉 như nhiều nét được cắt đều, đầu cuối thẳng hàng; mọi thứ cùng một mức giúp nhớ 斉 — tề, đồng đều.",Tượng hình; không dùng chiết tự ngữ nghĩa làm nguồn gốc. Có bất đồng giữa nguồn; các claim được giữ nguyên trong bảng Formation.,pictographic,true,⿱文&CDP-89C6;,亝,亝,0,False,[],[]
joyo2136_ui_recursive_v2_visual,current_visual,長,U+9577,"trường, trưởng",Trường,"dài, đứng đầu","Hình 長 giống người tóc dài rủ xuống; tóc càng kéo xuống càng “dài”, rồi người lớn tuổi trở thành trưởng — 長.",Tượng hình; không dùng chiết tự ngữ nghĩa làm nguồn gốc.,pictographic,true,長,長,長,0,False,[],[]
joyo2136_ui_recursive_v2_visual,current_visual,非,U+975E,phi,Phi,không,"Hai hàng nét quay lưng, tách ngược hai phía; hình “không cùng chiều” giúp nhớ 非 — không đúng, phi.",Tượng hình; không dùng chiết tự ngữ nghĩa làm nguồn gốc. Có bất đồng giữa nguồn; các claim được giữ nguyên trong bảng Formation.,pictographic,true,非,非,非,0,False,[],[]
joyo2136_ui_recursive_v2_visual,current_visual,門,U+9580,môn,Môn,cánh cổng,Hai cánh dựng hai bên như một cánh cổng; đó là 門 — cửa.,Tượng hình; không dùng chiết tự ngữ nghĩa làm nguồn gốc.,pictographic,true,門,門,門,0,False,[],[]
joyo2136_ui_recursive_v2_visual,current_visual,閉,U+9589,bế,Bế,"đóng, đóng cửa","Thanh chắn chặn ngang cửa (門), khiến lối đi bị khép lại; đó là 閉 — đóng.",Hội ý theo dạng gốc 閉: ⿵門才.,ideographic,false,⿵門才,閉,⿵門才,2,False,"[{""order"":1,""component"":""門"",""display"":""門"",""render_type"":""unicode"",""render_value"":""門"",""glyphwiki_name"":"""",""han_viet"":""môn"",""han_viet_display"":""Môn"",""meaning_vi"":""cửa 2 cánh Lĩnh vực (như môn học, chuyên môn)"",""mnemonic_vi"":""Hai cánh dựng hai bên như một cánh cổng; đó là 門 — cửa."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""surround_top"",""position_ui"":""outside"",""position_vi"":""bao bên ngoài"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]},{""order"":2,""component"":""才"",""display"":""才"",""render_type"":""unicode"",""render_value"":""才"",""glyphwiki_name"":"""",""han_viet"":""tài"",""han_viet_display"":""Tài"",""meaning_vi"":""tài năng"",""mnemonic_vi"":""Ba nét ngắn như một mầm năng lực vừa ló ra; hãy gắn hình 才 với tài năng, khả năng."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""inside"",""position_ui"":""inside"",""position_vi"":""bên trong"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]}]","[{""order"":1,""component"":""門"",""display"":""門"",""han_viet"":""môn"",""meaning_vi"":""cửa 2 cánh Lĩnh vực (như môn học, chuyên môn)"",""position_ui"":""outside"",""position_vi"":""bao bên ngoài"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""ids-analysis""},{""order"":2,""component"":""才"",""display"":""才"",""han_viet"":""tài"",""meaning_vi"":""tài năng"",""position_ui"":""inside"",""position_vi"":""bên trong"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""ids-analysis""}]"
joyo2136_ui_recursive_v2_visual,current_visual,開,U+958B,khai,Khai,"mở, khai mạc",Cánh cửa (門) được tách ra để mở lối; đó là 開 — mở.,Hội ý theo dạng gốc 開: ⿵門开. Có bất đồng giữa nguồn; các claim được giữ nguyên trong bảng Formation.,ideographic,false,⿵門开,開,⿵門开,2,True,"[{""order"":1,""component"":""門"",""display"":""門"",""render_type"":""unicode"",""render_value"":""門"",""glyphwiki_name"":"""",""han_viet"":""môn"",""han_viet_display"":""Môn"",""meaning_vi"":""cửa 2 cánh Lĩnh vực (như môn học, chuyên môn)"",""mnemonic_vi"":""Hai cánh dựng hai bên như một cánh cổng; đó là 門 — cửa."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""surround_top"",""position_ui"":""outside"",""position_vi"":""bao bên ngoài"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]},{""order"":2,""component"":""开"",""display"":""开"",""render_type"":""unicode"",""render_value"":""开"",""glyphwiki_name"":"""",""han_viet"":""khai"",""han_viet_display"":""Khai"",""meaning_vi"":""mở, khai mạc"",""mnemonic_vi"":""Hình 开 gợi trực tiếp dáng/ý “mở”."",""mnemonic_source"":""component_master"",""position_raw"":""inside"",""position_ui"":""inside"",""position_vi"":""bên trong"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":true,""recursive_source"":""IDS-UCS-Basic.txt"",""recursive_children"":[{""order"":1,""component"":""一"",""display"":""一"",""render_type"":""unicode"",""render_value"":""一"",""glyphwiki_name"":"""",""han_viet"":""nhất (hoành)"",""han_viet_display"":""Nhất (hoành)"",""meaning_vi"":""một (1) (còn gọi là nét Hoành hay nét ngang)"",""position_raw"":""top"",""position_ui"":""top"",""position_vi"":""phía trên"",""role"":"""",""role_vi"":"""",""source"":""IDS-UCS-Basic.txt"",""show_detail"":false},{""order"":2,""component"":""廾"",""display"":""廾"",""render_type"":""unicode"",""render_value"":""廾"",""glyphwiki_name"":"""",""han_viet"":""củng"",""han_viet_display"":""Củng"",""meaning_vi"":""chắp tay"",""position_raw"":""bottom"",""position_ui"":""bottom"",""position_vi"":""phía dưới"",""role"":"""",""role_vi"":"""",""source"":""IDS-UCS-Basic.txt"",""show_detail"":false}]}]","[{""order"":1,""component"":""門"",""display"":""門"",""han_viet"":""môn"",""meaning_vi"":""cửa 2 cánh Lĩnh vực (như môn học, chuyên môn)"",""position_ui"":""outside"",""position_vi"":""bao bên ngoài"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""ids-analysis""},{""order"":2,""component"":""开"",""display"":""开"",""han_viet"":""khai"",""meaning_vi"":""mở, khai mạc"",""position_ui"":""inside"",""position_vi"":""bên trong"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""ids-analysis""}]"
joyo2136_ui_recursive_v2_visual,current_visual,間,U+9593,"gian, gián",Gian,"trung gian, gián tiếp","Ánh sáng lọt qua khe cửa (門) tạo một khoảng ở giữa; nhớ 間 — khoảng, gian.",Hội ý theo dạng gốc 閒: ⿵門月. Có bất đồng giữa nguồn; các claim được giữ nguyên trong bảng Formation.,ideographic,false,⿵門日,閒,⿵門月,2,False,"[{""order"":1,""component"":""門"",""display"":""門"",""render_type"":""unicode"",""render_value"":""門"",""glyphwiki_name"":"""",""han_viet"":""môn"",""han_viet_display"":""Môn"",""meaning_vi"":""cửa 2 cánh Lĩnh vực (như môn học, chuyên môn)"",""mnemonic_vi"":""Hai cánh dựng hai bên như một cánh cổng; đó là 門 — cửa."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""surround_top"",""position_ui"":""outside"",""position_vi"":""bao bên ngoài"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]},{""order"":2,""component"":""日"",""display"":""日"",""render_type"":""unicode"",""render_value"":""日"",""glyphwiki_name"":"""",""han_viet"":""nhật"",""han_viet_display"":""Nhật"",""meaning_vi"":""mặt trời, ngày (như nhật ký)"",""mnemonic_vi"":""Khung tròn/vuông hóa của mặt trời với điểm sáng ở giữa; đó là 日 — mặt trời, ngày."",""mnemonic_source"":""kanji_master_v6"",""position_raw"":""inside"",""position_ui"":""inside"",""position_vi"":""bên trong"",""role"":""visual_only"",""role_vi"":""thành phần hình thể"",""component_source"":""IDS-UCS-Basic.txt"",""recursive_available"":false,""recursive_source"":"""",""recursive_children"":[]}]","[{""order"":1,""component"":""門"",""display"":""門"",""han_viet"":""môn"",""meaning_vi"":""cửa 2 cánh Lĩnh vực (như môn học, chuyên môn)"",""position_ui"":""outside"",""position_vi"":""bao bên ngoài"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""ids-analysis""},{""order"":2,""component"":""月"",""display"":""月"",""han_viet"":""nguyệt"",""meaning_vi"":""mặt trăng, tháng (như bán nguyệt san)"",""position_ui"":""inside"",""position_vi"":""bên trong"",""role"":""semantic"",""role_vi"":""phần nghĩa"",""source"":""ids-analysis""}]"
